datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city
2022-08-05 07:00:00,21.9,31.7,9.0,28.05,8.7,498.0,47.033333,70.762405,TP.HCM
2022-08-05 08:00:00,20.1,29.2,14.0,28.1,9.25,487.0,46.0,70.21277,TP.HCM
2022-08-05 09:00:00,18.2,26.4,21.0,28.15,10.1,470.0,45.94999,70.186165,TP.HCM
2022-08-05 10:00:00,16.8,24.5,34.0,26.35,10.9,432.0,45.766663,70.088646,TP.HCM
2022-08-05 11:00:00,16.2,23.8,47.0,22.0,11.1,381.0,45.450005,69.92022,TP.HCM
2022-08-05 12:00:00,18.0,26.4,63.0,16.05,11.05,318.0,44.683342,69.51241,TP.HCM
2022-08-05 13:00:00,17.5,25.7,80.0,10.2,10.8,252.0,43.833336,69.06029,TP.HCM
2022-08-05 14:00:00,16.7,24.5,88.0,7.9,10.4,223.0,42.450005,68.32447,TP.HCM
2022-08-05 15:00:00,15.4,22.6,93.0,6.95,9.85,207.0,40.966667,67.53546,TP.HCM
2022-08-05 16:00:00,15.0,22.1,89.0,12.25,9.05,236.0,39.658337,66.65781,TP.HCM
2022-08-05 17:00:00,15.9,23.3,70.0,26.6,8.4,334.0,38.825,65.77128,TP.HCM
2022-08-05 18:00:00,22.6,32.8,41.0,46.65,7.7,475.0,38.033337,64.92908,TP.HCM
2022-08-05 19:00:00,18.0,26.0,10.0,57.0,7.45,544.0,37.783337,64.663124,TP.HCM
2022-08-05 20:00:00,15.4,22.1,8.0,56.2,7.95,581.0,36.633335,63.439716,TP.HCM
2022-08-05 21:00:00,17.3,24.9,6.0,55.1,8.65,632.0,36.183334,62.960995,TP.HCM
2022-08-05 22:00:00,20.8,29.8,4.0,53.7,10.1,672.0,36.25,63.031914,TP.HCM
2022-08-05 23:00:00,23.3,33.5,3.0,53.45,12.05,656.0,36.666664,63.475174,TP.HCM
2022-08-06 00:00:00,24.6,35.4,3.0,53.45,14.5,617.0,37.141663,63.98049,TP.HCM
2022-08-06 01:00:00,26.4,38.0,3.0,51.7,16.2,560.0,37.674995,64.54787,TP.HCM
2022-08-06 02:00:00,25.1,36.2,3.0,47.8,15.15,526.0,38.29166,65.203896,TP.HCM
2022-08-06 03:00:00,22.4,32.4,3.0,42.5,12.8,493.0,38.799995,65.744675,TP.HCM
2022-08-06 04:00:00,18.3,26.7,5.0,35.45,9.95,445.0,39.124996,66.09042,TP.HCM
2022-08-06 05:00:00,15.5,22.8,8.0,30.55,8.55,400.0,38.933327,65.88652,TP.HCM
2022-08-06 06:00:00,13.9,20.5,11.0,25.75,7.4,352.0,38.49166,65.41666,TP.HCM
2022-08-06 07:00:00,12.6,18.6,18.0,20.75,6.25,297.0,37.94166,64.83156,TP.HCM
2022-08-06 08:00:00,11.1,16.4,18.0,21.5,7.6,310.0,37.166664,64.007095,TP.HCM
2022-08-06 09:00:00,10.4,15.3,19.0,22.5,9.55,328.0,36.416664,63.209217,TP.HCM
2022-08-06 10:00:00,10.7,15.7,25.0,22.5,11.6,339.0,35.766666,62.51773,TP.HCM
2022-08-06 11:00:00,12.8,18.7,39.0,19.8,12.45,324.0,35.258335,61.97695,TP.HCM
2022-08-06 12:00:00,15.3,22.4,59.0,15.75,12.9,298.0,34.975002,61.675537,TP.HCM
2022-08-06 13:00:00,16.9,24.7,74.0,13.4,12.35,272.0,34.749996,61.436165,TP.HCM
2022-08-06 14:00:00,18.5,26.9,68.0,16.15,10.15,264.0,34.699997,61.382973,TP.HCM
2022-08-06 15:00:00,17.2,25.1,54.0,21.3,6.95,262.0,34.85,61.542553,TP.HCM
2022-08-06 16:00:00,16.2,23.5,35.0,29.2,4.2,294.0,35.0,61.702126,TP.HCM
2022-08-06 17:00:00,15.8,22.8,24.0,35.7,4.7,356.0,35.100002,61.808514,TP.HCM
2022-08-06 18:00:00,16.7,24.0,15.0,42.9,6.5,442.0,35.091667,61.799644,TP.HCM
2022-08-06 19:00:00,17.2,24.9,6.0,53.0,7.1,478.0,34.600002,61.276596,TP.HCM
2022-08-06 20:00:00,22.1,31.9,6.0,52.65,8.05,568.0,34.533337,61.20568,TP.HCM
2022-08-06 21:00:00,26.0,37.5,5.0,52.2,9.4,696.0,35.091667,61.799644,TP.HCM
2022-08-06 22:00:00,29.2,42.0,4.0,51.85,11.95,834.0,35.81667,62.570923,TP.HCM
2022-08-06 23:00:00,32.2,46.4,2.0,52.8,15.4,891.0,36.516674,63.315613,TP.HCM
2022-08-07 00:00:00,34.9,50.4,1.0,54.25,19.6,922.0,37.25834,64.104614,TP.HCM
2022-08-07 01:00:00,36.2,52.2,0.0,53.15,22.25,889.0,38.11667,65.01774,TP.HCM
2022-08-07 02:00:00,28.9,41.9,2.0,47.75,19.55,764.0,38.93334,65.886536,TP.HCM
2022-08-07 03:00:00,20.3,29.7,6.0,39.9,14.4,580.0,39.250004,66.223404,TP.HCM
2022-08-07 04:00:00,15.4,22.8,11.0,30.2,8.8,374.0,39.075,66.03724,TP.HCM
2022-08-07 05:00:00,12.0,17.6,16.0,24.65,7.5,298.0,38.833336,65.78014,TP.HCM
2022-08-07 06:00:00,10.2,14.9,21.0,19.75,7.4,257.0,38.541668,65.469864,TP.HCM
2022-08-07 07:00:00,12.0,17.7,25.0,17.4,8.9,262.0,38.233334,65.141846,TP.HCM
2022-08-07 08:00:00,11.5,17.1,22.0,20.15,10.25,297.0,38.183334,65.08865,TP.HCM
2022-08-07 09:00:00,12.5,18.6,19.0,24.0,12.15,347.0,38.216667,65.124115,TP.HCM
2022-08-07 10:00:00,15.3,22.5,22.0,26.55,14.2,389.0,38.391666,65.31028,TP.HCM
2022-08-07 11:00:00,17.4,25.7,39.0,23.4,14.95,375.0,38.774998,65.71809,TP.HCM
2022-08-07 12:00:00,20.3,30.2,64.0,17.85,15.3,339.0,39.158333,66.125885,TP.HCM
2022-08-07 13:00:00,22.2,33.2,83.0,14.5,14.85,303.0,39.574997,66.569145,TP.HCM
2022-08-07 14:00:00,18.0,26.7,72.0,18.9,13.25,301.0,40.033333,67.03901,TP.HCM
2022-08-07 15:00:00,17.8,26.0,48.0,26.75,10.9,309.0,39.975,66.99468,TP.HCM
2022-08-07 16:00:00,18.7,27.3,21.0,36.75,8.6,335.0,40.049995,67.04787,TP.HCM
2022-08-07 17:00:00,19.5,28.5,12.0,42.25,8.3,369.0,40.466667,67.2695,TP.HCM
2022-08-07 18:00:00,18.5,26.9,7.0,47.2,8.7,414.0,41.08333,67.59751,TP.HCM
2022-08-07 19:00:00,19.8,28.8,6.0,49.6,9.65,523.0,41.38333,67.757095,TP.HCM
2022-08-07 20:00:00,21.1,30.6,6.0,49.5,10.3,569.0,41.816658,67.98759,TP.HCM
2022-08-07 21:00:00,23.5,34.2,5.0,49.4,11.3,634.0,41.649994,67.89893,TP.HCM
2022-08-07 22:00:00,28.2,41.1,4.0,49.0,12.7,702.0,41.23333,67.6773,TP.HCM
2022-08-07 23:00:00,31.8,46.2,3.0,48.8,14.05,728.0,41.066666,67.58865,TP.HCM
2022-08-08 00:00:00,32.0,46.6,2.0,48.55,15.55,740.0,41.0,67.55319,TP.HCM
2022-08-08 01:00:00,27.7,40.5,3.0,46.85,16.4,716.0,40.51667,67.2961,TP.HCM
2022-08-08 02:00:00,24.7,36.3,6.0,43.55,15.3,646.0,39.55,66.54256,TP.HCM
2022-08-08 03:00:00,22.6,33.4,9.0,39.1,13.25,544.0,39.2,66.17021,TP.HCM
2022-08-08 04:00:00,20.3,30.2,14.0,34.35,10.8,435.0,39.39167,66.374115,TP.HCM
2022-08-08 05:00:00,18.9,28.0,15.0,32.95,9.7,405.0,39.8,66.80851,TP.HCM
2022-08-08 06:00:00,19.2,28.2,16.0,32.6,8.9,398.0,40.75,67.42021,TP.HCM
2022-08-08 07:00:00,34.9,50.8,19.0,33.2,12.8,574.0,42.250008,68.21809,TP.HCM
2022-08-08 08:00:00,24.3,35.9,21.0,34.15,12.5,539.0,46.066673,70.24823,TP.HCM
2022-08-08 09:00:00,22.3,32.7,23.0,35.5,12.1,491.0,48.200005,71.38298,TP.HCM
2022-08-08 10:00:00,20.0,29.2,28.0,36.75,12.1,445.0,49.833336,72.25177,TP.HCM
2022-08-08 11:00:00,23.2,33.8,35.0,36.25,13.0,444.0,50.61667,72.66844,TP.HCM
2022-08-08 12:00:00,25.0,36.3,44.0,35.15,14.4,459.0,51.583336,73.182625,TP.HCM
2022-08-08 13:00:00,27.9,40.3,52.0,35.9,15.7,484.0,52.36667,73.59929,TP.HCM
2022-08-08 14:00:00,27.5,39.7,53.0,39.6,15.7,496.0,53.316673,74.104614,TP.HCM
2022-08-08 15:00:00,28.6,41.3,52.0,45.1,15.2,509.0,54.9,74.94681,TP.HCM
2022-08-08 16:00:00,29.5,42.6,45.0,53.15,14.3,538.0,56.69999,75.90425,TP.HCM
2022-08-08 17:00:00,24.7,35.9,35.0,59.95,13.4,575.0,58.499992,76.861694,TP.HCM
2022-08-08 18:00:00,26.0,37.4,21.0,67.3,12.25,620.0,59.36667,77.3227,TP.HCM
2022-08-08 19:00:00,22.9,32.9,6.0,60.7,11.0,611.0,60.123333,77.98759,TP.HCM
2022-08-08 20:00:00,22.2,31.9,5.0,57.7,11.75,616.0,60.226665,78.26241,TP.HCM
2022-08-08 21:00:00,22.3,32.0,5.0,53.4,12.8,623.0,60.263332,78.35993,TP.HCM
2022-08-08 22:00:00,20.6,29.7,4.0,48.0,13.55,611.0,60.22333,78.25354,TP.HCM
2022-08-08 23:00:00,19.0,27.4,4.0,45.6,13.1,576.0,59.85,77.57979,TP.HCM
2022-08-09 00:00:00,18.3,26.5,4.0,43.75,12.2,525.0,57.716667,76.44504,TP.HCM
2022-08-09 01:00:00,16.9,24.4,6.0,39.2,10.95,448.0,55.433342,75.2305,TP.HCM
2022-08-09 02:00:00,14.4,21.0,12.0,31.6,10.3,379.0,53.63334,74.27305,TP.HCM
2022-08-09 03:00:00,12.8,18.7,19.0,22.05,9.75,303.0,51.91668,73.35994,TP.HCM
2022-08-09 04:00:00,11.8,17.3,26.0,13.25,9.15,236.0,50.283333,72.491135,TP.HCM
2022-08-09 05:00:00,11.4,16.7,24.0,13.25,8.75,237.0,48.86666,71.73759,TP.HCM
2022-08-09 06:00:00,12.2,17.8,19.0,16.65,8.45,265.0,47.61667,71.0727,TP.HCM
2022-08-09 07:00:00,11.6,17.1,25.0,15.2,9.1,268.0,46.44999,70.452126,TP.HCM
2022-08-09 08:00:00,10.4,15.3,28.0,15.55,10.05,275.0,42.566658,68.38652,TP.HCM
2022-08-09 09:00:00,9.8,14.3,32.0,16.0,11.35,284.0,40.249992,67.15425,TP.HCM
2022-08-09 10:00:00,10.8,15.9,41.0,15.65,12.4,283.0,39.08333,66.0461,TP.HCM
2022-08-09 11:00:00,12.9,19.0,53.0,13.1,12.05,258.0,38.31666,65.23049,TP.HCM
2022-08-09 12:00:00,14.6,21.6,67.0,9.55,11.05,221.0,37.458324,64.31737,TP.HCM
2022-08-09 13:00:00,14.6,21.5,77.0,8.15,9.9,197.0,36.591663,63.395386,TP.HCM
2022-08-09 14:00:00,14.0,20.5,70.0,12.05,9.4,217.0,35.48333,62.216305,TP.HCM
2022-08-09 15:00:00,14.7,21.4,55.0,18.7,9.05,256.0,34.35833,61.019497,TP.HCM
2022-08-09 16:00:00,16.0,23.2,35.0,28.4,9.0,316.0,33.2,59.78724,TP.HCM
2022-08-09 17:00:00,15.4,22.3,25.0,36.35,9.5,358.0,32.075,58.590424,TP.HCM
2022-08-09 18:00:00,16.2,23.5,16.0,45.0,10.4,402.0,31.299995,57.765953,TP.HCM
2022-08-09 19:00:00,18.7,27.2,7.0,55.0,9.45,496.0,30.483337,56.897163,TP.HCM
2022-08-09 20:00:00,20.1,29.0,7.0,53.15,9.35,556.0,30.133339,56.524826,TP.HCM
2022-08-09 21:00:00,22.1,31.9,6.0,50.5,9.2,642.0,29.95834,56.338657,TP.HCM
2022-08-09 22:00:00,21.5,31.0,5.0,46.6,9.3,713.0,29.941671,56.32093,TP.HCM
2022-08-09 23:00:00,19.1,27.6,4.0,43.75,9.85,700.0,30.01667,56.400715,TP.HCM
2022-08-10 00:00:00,19.0,27.4,3.0,40.7,10.7,652.0,30.025002,56.409573,TP.HCM
2022-08-10 01:00:00,18.2,26.3,2.0,36.35,11.3,572.0,30.083336,56.471634,TP.HCM
2022-08-10 02:00:00,16.0,23.2,2.0,32.7,10.9,504.0,30.191668,56.58688,TP.HCM
2022-08-10 03:00:00,14.6,21.1,3.0,28.8,10.05,425.0,30.325003,56.728725,TP.HCM
2022-08-10 04:00:00,13.6,19.8,5.0,24.0,9.1,336.0,30.475002,56.8883,TP.HCM
2022-08-10 05:00:00,13.3,19.4,7.0,20.8,8.75,294.0,30.625002,57.047874,TP.HCM
2022-08-10 06:00:00,12.6,18.5,10.0,17.9,8.6,265.0,30.783333,57.21631,TP.HCM
2022-08-10 07:00:00,12.0,17.8,14.0,16.65,8.95,295.0,30.816668,57.251774,TP.HCM
2022-08-10 08:00:00,10.1,15.1,20.0,16.05,9.65,283.0,30.850006,57.28724,TP.HCM
2022-08-10 09:00:00,10.3,15.4,28.0,15.2,10.6,266.0,30.825003,57.260643,TP.HCM
2022-08-10 10:00:00,11.5,17.1,41.0,13.7,11.25,243.0,30.866669,57.304966,TP.HCM
2022-08-10 11:00:00,13.6,20.3,53.0,11.25,10.75,223.0,30.925003,57.36702,TP.HCM
2022-08-10 12:00:00,14.2,21.1,67.0,8.25,9.75,202.0,30.983335,57.42908,TP.HCM
2022-08-10 13:00:00,15.3,22.6,76.0,8.0,8.25,193.0,30.950003,57.393623,TP.HCM
2022-08-10 14:00:00,15.8,23.3,68.0,13.45,7.0,209.0,31.008335,57.45567,TP.HCM
2022-08-10 15:00:00,16.8,24.6,51.0,21.95,5.6,239.0,31.158333,57.615246,TP.HCM
2022-08-10 16:00:00,16.5,24.0,30.0,32.55,4.5,292.0,31.333334,57.80142,TP.HCM
2022-08-10 17:00:00,14.9,21.7,19.0,38.55,4.8,343.0,31.375,57.84575,TP.HCM
2022-08-10 18:00:00,14.6,21.2,10.0,43.85,5.7,402.0,31.333334,57.80142,TP.HCM
2022-08-10 19:00:00,19.3,27.8,3.0,47.0,7.65,507.0,31.199999,57.659573,TP.HCM
2022-08-10 20:00:00,24.7,35.7,2.0,46.05,8.5,569.0,31.25,57.712765,TP.HCM
2022-08-10 21:00:00,23.9,34.6,1.0,44.65,9.7,656.0,31.633335,58.120567,TP.HCM
2022-08-10 22:00:00,22.9,33.1,0.0,42.05,10.9,709.0,31.783335,58.280148,TP.HCM
2022-08-10 23:00:00,20.7,30.0,0.0,39.45,11.05,646.0,31.900002,58.404255,TP.HCM
2022-08-11 00:00:00,16.6,24.2,0.0,36.4,10.85,531.0,32.033337,58.5461,TP.HCM
2022-08-11 01:00:00,14.1,20.6,1.0,31.65,10.3,393.0,31.833336,58.333336,TP.HCM
2022-08-11 02:00:00,13.3,19.7,4.0,27.1,9.65,337.0,31.491669,57.969864,TP.HCM
2022-08-11 03:00:00,13.6,20.1,8.0,22.0,8.85,299.0,31.266668,57.730495,TP.HCM
2022-08-11 04:00:00,13.5,20.0,13.0,16.8,8.15,266.0,31.183334,57.641846,TP.HCM
2022-08-11 05:00:00,13.3,20.0,14.0,15.35,8.15,253.0,31.175001,57.632984,TP.HCM
2022-08-11 06:00:00,13.5,20.3,14.0,15.15,8.4,251.0,31.175001,57.632984,TP.HCM
2022-08-11 07:00:00,13.9,21.1,18.0,17.0,9.35,296.0,31.25,57.712765,TP.HCM
2022-08-11 08:00:00,11.2,17.2,24.0,16.85,9.9,295.0,31.408333,57.881207,TP.HCM
2022-08-11 09:00:00,11.5,17.7,32.0,16.6,10.65,294.0,31.499998,57.978718,TP.HCM
2022-08-11 10:00:00,12.5,19.4,48.0,15.45,11.2,291.0,31.599998,58.085106,TP.HCM
2022-08-11 11:00:00,15.0,23.2,67.0,13.15,10.85,287.0,31.683332,58.17376,TP.HCM
2022-08-11 12:00:00,17.9,27.6,90.0,10.1,10.1,283.0,36.0,58.297874,TP.HCM
2022-08-11 13:00:00,20.5,31.7,111.0,7.5,9.15,278.0,47.333336,58.62589,TP.HCM
2022-08-11 14:00:00,20.4,31.4,114.0,6.4,8.6,267.0,49.333336,59.086884,TP.HCM
2022-08-11 15:00:00,19.5,30.2,111.0,6.05,8.1,253.0,47.333336,59.49468,TP.HCM
2022-08-11 16:00:00,18.3,28.2,96.0,11.9,7.6,273.0,38.4,59.734047,TP.HCM
2022-08-11 17:00:00,18.2,27.6,73.0,25.95,7.3,340.0,33.3,59.893616,TP.HCM
2022-08-11 18:00:00,19.0,28.6,43.0,45.25,7.05,437.0,33.575,60.186172,TP.HCM
2022-08-11 19:00:00,33.1,48.4,7.0,65.8,14.8,672.0,33.941666,60.57624,TP.HCM
2022-08-11 20:00:00,41.1,60.1,7.0,66.35,15.55,703.0,35.091667,61.799644,TP.HCM
2022-08-11 21:00:00,47.4,69.2,6.0,67.1,16.7,747.0,36.458332,63.253548,TP.HCM
2022-08-11 22:00:00,58.1,84.3,5.0,67.95,18.4,775.0,38.416668,65.33688,TP.HCM
2022-08-11 23:00:00,70.3,101.5,5.0,68.5,19.8,744.0,42.700005,68.45745,TP.HCM
2022-08-12 00:00:00,78.9,113.4,4.0,68.95,21.3,687.0,50.966667,72.85461,TP.HCM
2022-08-12 01:00:00,84.3,121.1,4.0,68.55,23.3,622.0,60.27,78.37766,TP.HCM
2022-08-12 02:00:00,87.1,125.3,4.0,67.25,24.75,602.0,62.609997,84.60106,TP.HCM
2022-08-12 03:00:00,87.8,126.2,4.0,65.3,26.15,592.0,65.07,91.14362,TP.HCM
2022-08-12 04:00:00,86.4,124.3,7.0,61.0,27.8,588.0,67.54333,97.72163,TP.HCM
2022-08-12 05:00:00,85.7,123.4,11.0,55.9,29.2,593.0,69.973335,104.91667,TP.HCM
2022-08-12 06:00:00,83.8,121.1,17.0,49.55,30.55,605.0,72.386665,112.458336,TP.HCM
2022-08-12 07:00:00,45.5,65.9,25.0,35.0,22.1,545.0,74.73,119.78126,TP.HCM
2022-08-12 08:00:00,29.6,43.9,37.0,32.9,23.3,528.0,75.78333,123.07292,TP.HCM
2022-08-12 09:00:00,22.8,34.5,55.0,29.9,25.0,503.0,76.39667,124.98958,TP.HCM
2022-08-12 10:00:00,25.4,38.4,83.0,24.7,25.45,464.0,76.77334,126.16668,TP.HCM
2022-08-12 11:00:00,31.3,47.0,111.0,19.05,23.0,430.0,77.20334,127.51043,TP.HCM
2022-08-12 12:00:00,35.2,52.5,143.0,12.4,19.1,392.0,77.746666,129.20834,TP.HCM
2022-08-12 13:00:00,34.9,51.9,170.0,6.55,14.45,350.0,78.32333,131.01042,TP.HCM
2022-08-12 14:00:00,32.4,48.2,171.0,5.0,12.35,324.0,78.80334,132.51042,TP.HCM
2022-08-12 15:00:00,29.9,44.6,161.0,5.45,10.85,303.0,79.20333,133.76042,TP.HCM
2022-08-12 16:00:00,27.1,40.3,136.0,13.5,9.2,313.0,79.55,134.84375,TP.HCM
2022-08-12 17:00:00,25.0,37.3,105.0,30.35,7.9,371.0,79.84334,135.76042,TP.HCM
2022-08-12 18:00:00,27.3,40.5,65.0,53.4,6.75,459.0,80.07,136.46875,TP.HCM
2022-08-12 19:00:00,38.6,56.6,10.0,100.7,8.4,981.0,80.34667,137.33334,TP.HCM
2022-08-12 20:00:00,45.1,65.7,8.0,97.3,8.5,1188.0,80.53001,137.90627,TP.HCM
2022-08-12 21:00:00,51.6,74.7,6.0,92.5,8.6,1483.0,80.66334,138.3229,TP.HCM
2022-08-12 22:00:00,53.0,76.6,3.0,87.2,9.55,1812.0,80.80334,138.76042,TP.HCM
2022-08-12 23:00:00,54.8,79.2,2.0,85.6,11.25,1934.0,80.63333,138.22917,TP.HCM
2022-08-13 00:00:00,58.2,84.1,1.0,85.1,13.6,1999.0,80.11666,136.61458,TP.HCM
2022-08-13 01:00:00,62.9,90.6,0.0,84.35,16.45,2048.0,79.42666,134.45833,TP.HCM
2022-08-13 02:00:00,66.6,95.7,-1.0,82.6,18.2,2073.0,78.71333,132.22916,TP.HCM
2022-08-13 03:00:00,66.8,96.4,-1.0,80.55,19.75,2076.0,78.03,130.09373,TP.HCM
2022-08-13 04:00:00,67.3,97.1,0.0,79.8,20.95,2054.0,77.33,127.90625,TP.HCM
2022-08-13 05:00:00,68.7,99.0,0.0,84.5,20.6,2048.0,76.69334,125.91666,TP.HCM
2022-08-13 06:00:00,73.6,106.2,0.0,91.45,19.5,2033.0,76.12666,124.14582,TP.HCM
2022-08-13 07:00:00,54.9,79.2,9.0,80.0,13.65,1682.0,75.78667,123.08333,TP.HCM
2022-08-13 08:00:00,36.0,52.6,30.0,66.85,16.1,1391.0,76.1,124.0625,TP.HCM
2022-08-13 09:00:00,29.3,43.7,59.0,48.1,19.6,977.0,76.31333,124.72917,TP.HCM
2022-08-13 10:00:00,29.9,44.6,96.0,27.0,22.15,534.0,76.53001,125.40625,TP.HCM
2022-08-13 11:00:00,33.2,49.0,119.0,18.65,20.6,409.0,76.68,125.87501,TP.HCM
2022-08-13 12:00:00,35.0,51.7,139.0,13.7,17.35,381.0,76.74333,126.07292,TP.HCM
2022-08-13 13:00:00,35.2,51.8,156.0,10.8,13.45,376.0,76.73667,126.05208,TP.HCM
2022-08-13 14:00:00,33.9,50.1,158.0,9.75,12.1,350.0,76.746666,126.08333,TP.HCM
2022-08-13 15:00:00,31.8,47.0,152.0,10.7,11.35,335.0,76.79666,126.239586,TP.HCM
2022-08-13 16:00:00,30.4,45.1,131.0,19.9,10.7,363.0,76.86,126.4375,TP.HCM
2022-08-13 17:00:00,32.9,48.9,98.0,39.0,10.45,441.0,76.97,126.78126,TP.HCM
2022-08-13 18:00:00,34.2,50.4,55.0,64.85,10.4,554.0,77.23334,127.60417,TP.HCM
2022-08-13 19:00:00,52.0,75.9,47.0,59.95,46.1,760.0,77.46333,128.3229,TP.HCM
2022-08-13 20:00:00,47.5,69.6,46.0,53.15,41.05,703.0,77.909996,129.71875,TP.HCM
2022-08-13 21:00:00,43.3,63.6,45.0,43.5,33.9,622.0,77.990005,129.96877,TP.HCM
2022-08-13 22:00:00,40.3,59.1,42.0,32.8,25.7,527.0,77.71333,129.10419,TP.HCM
2022-08-13 23:00:00,38.0,55.6,40.0,28.95,22.3,484.0,77.29001,127.78127,TP.HCM
2022-08-14 00:00:00,35.2,51.6,37.0,26.95,20.1,453.0,76.73,126.031265,TP.HCM
2022-08-14 01:00:00,33.3,48.9,32.0,25.65,18.25,424.0,75.96333,123.635414,TP.HCM
2022-08-14 02:00:00,31.9,46.4,27.0,25.75,17.6,412.0,74.97667,120.552086,TP.HCM
2022-08-14 03:00:00,30.6,44.4,21.0,26.75,17.65,409.0,73.82,116.93751,TP.HCM
2022-08-14 04:00:00,29.4,42.6,16.0,26.75,17.7,405.0,72.613335,113.166664,TP.HCM
2022-08-14 05:00:00,28.3,40.9,15.0,24.35,17.5,402.0,71.350006,109.21875,TP.HCM
2022-08-14 06:00:00,27.7,40.0,16.0,20.7,17.2,399.0,70.003334,105.010414,TP.HCM
2022-08-14 07:00:00,34.3,49.7,19.0,18.95,19.0,421.0,68.47333,100.22916,TP.HCM
2022-08-14 08:00:00,27.2,39.9,31.0,15.6,16.25,374.0,67.78667,98.3688,TP.HCM
2022-08-14 09:00:00,22.5,33.5,49.0,10.85,12.45,308.0,67.49333,97.58866,TP.HCM
2022-08-14 10:00:00,21.2,32.0,73.0,7.15,10.1,256.0,67.26666,96.98582,TP.HCM
2022-08-14 11:00:00,23.6,35.7,92.0,8.2,12.55,273.0,66.97667,96.21454,TP.HCM
2022-08-14 12:00:00,27.7,41.9,113.0,11.35,17.2,319.0,66.65666,95.36347,TP.HCM
2022-08-14 13:00:00,33.4,50.4,131.0,17.35,23.85,390.0,66.41334,94.71631,TP.HCM
2022-08-14 14:00:00,41.3,61.9,133.0,24.25,29.35,449.0,66.35333,94.55674,TP.HCM
2022-08-14 15:00:00,45.4,67.8,129.0,32.65,35.25,515.0,66.6,95.21277,TP.HCM
2022-08-14 16:00:00,44.9,66.8,118.0,39.85,38.45,566.0,67.05334,96.41845,TP.HCM
2022-08-14 17:00:00,44.0,65.0,106.0,38.7,33.5,548.0,67.53667,97.70391,TP.HCM
2022-08-14 18:00:00,40.4,58.8,90.0,34.15,24.6,500.0,67.90666,98.68795,TP.HCM
2022-08-14 19:00:00,52.6,76.8,16.0,67.4,43.75,719.0,68.113335,99.237595,TP.HCM
2022-08-14 20:00:00,46.0,67.1,15.0,62.05,38.7,680.0,68.13333,99.29078,TP.HCM
2022-08-14 21:00:00,42.4,61.7,14.0,54.45,31.6,624.0,68.083336,99.15781,TP.HCM
2022-08-14 22:00:00,45.8,66.4,12.0,46.5,25.15,575.0,68.05334,99.078026,TP.HCM
2022-08-14 23:00:00,49.8,72.2,10.0,44.75,25.9,578.0,68.236664,99.5656,TP.HCM
2022-08-15 00:00:00,55.9,80.6,8.0,44.95,29.35,603.0,68.63,100.71876,TP.HCM
2022-08-15 01:00:00,66.1,95.0,5.0,45.45,32.85,643.0,69.32,102.87501,TP.HCM
2022-08-15 02:00:00,73.3,105.2,3.0,45.75,32.95,688.0,70.41333,106.291664,TP.HCM
2022-08-15 03:00:00,63.1,90.6,2.0,46.25,32.05,742.0,71.793335,110.604164,TP.HCM
2022-08-15 04:00:00,50.8,72.9,1.0,43.9,29.15,754.0,72.87666,113.98957,TP.HCM
2022-08-15 05:00:00,42.0,60.3,2.0,37.6,24.8,673.0,73.59,116.218735,TP.HCM
2022-08-15 06:00:00,34.7,49.7,3.0,28.8,19.1,543.0,74.04666,117.64582,TP.HCM
2022-08-15 07:00:00,29.0,41.7,5.0,24.1,15.4,479.0,74.28,118.37499,TP.HCM
2022-08-15 08:00:00,20.8,30.2,7.0,20.25,13.7,417.0,74.10333,117.82291,TP.HCM
2022-08-15 09:00:00,18.0,26.1,10.0,14.9,11.35,329.0,73.89,117.15624,TP.HCM
2022-08-15 10:00:00,16.9,24.8,21.0,12.7,12.25,274.0,73.74,116.6875,TP.HCM
2022-08-15 11:00:00,19.8,29.0,40.0,18.5,19.3,332.0,73.596664,116.23957,TP.HCM
2022-08-15 12:00:00,26.0,38.2,65.0,28.3,29.75,441.0,73.46999,115.84375,TP.HCM
2022-08-15 13:00:00,34.0,49.9,85.0,41.5,40.9,578.0,73.41333,115.66665,TP.HCM
2022-08-15 14:00:00,40.2,59.0,77.0,49.75,43.5,643.0,73.433334,115.729164,TP.HCM
2022-08-15 15:00:00,39.2,57.5,58.0,57.8,43.45,697.0,73.39667,115.61458,TP.HCM
2022-08-15 16:00:00,34.6,50.4,34.0,67.15,43.8,759.0,73.189995,114.96875,TP.HCM
2022-08-15 17:00:00,33.4,48.5,24.0,73.1,46.5,801.0,72.846664,113.89582,TP.HCM
2022-08-15 18:00:00,36.3,52.6,16.0,78.2,49.95,838.0,72.49333,112.79166,TP.HCM
2022-08-15 19:00:00,38.9,56.3,2.0,70.7,51.85,879.0,72.35667,112.36459,TP.HCM
2022-08-15 20:00:00,43.4,62.9,2.0,68.95,49.0,875.0,71.9,110.9375,TP.HCM
2022-08-15 21:00:00,46.8,67.5,1.0,66.45,45.0,870.0,71.81334,110.66667,TP.HCM
2022-08-15 22:00:00,50.3,72.6,1.0,62.9,40.7,858.0,71.96,111.125015,TP.HCM
2022-08-15 23:00:00,50.9,73.3,1.0,60.7,40.2,850.0,72.11,111.59375,TP.HCM
2022-08-16 00:00:00,52.6,75.9,1.0,58.45,40.9,841.0,72.14667,111.70833,TP.HCM
2022-08-16 01:00:00,51.0,73.8,1.0,54.35,39.25,803.0,72.03667,111.36458,TP.HCM
