model,split,city,rows,rmse_ug_m3,mae_ug_m3,r2,bias_ug_m3
XGBoost,test,Hà Nội,117432,21.874948906516,15.26862688330581,0.523115012293573,-2.48771066982006
XGBoost,test,TP.HCM,117432,9.89520903955398,6.932587836843492,0.37882999064199585,0.5398165790064554
XGBoost,test,Đà Nẵng,117432,6.656217564186302,4.5313414956028,0.5672706753014591,1.0826748526234808
XGBoost,validation,Hà Nội,117432,23.039298501983282,14.550077141747586,0.4007333924017692,-4.561029344109686
XGBoost,validation,TP.HCM,117432,13.58007365187958,9.120260268887105,0.4338844627684936,-1.854521197741262
XGBoost,validation,Đà Nẵng,117432,8.885525827159196,5.621424351878968,0.5488442691481195,0.9423345634025128
