model,city,rows,rmse_ug_m3,mae_ug_m3,r2,bias_ug_m3,bucket_accuracy,bucket_f1_macro,usg_plus_recall,usg_plus_precision,unhealthy_plus_recall,unhealthy_plus_precision
XGBoost,Hà Nội,4893,24.56927165494705,18.103970788316005,0.39477751195488653,-1.4642389336076707,0.5109339873288371,0.2639331072614022,0.902398401065956,0.7160983346550357,0.6568332329921734,0.6891977258370183
XGBoost,TP.HCM,4893,10.396373781562465,7.379791693781969,0.3133357708892607,0.6110551323063312,0.8095238095238095,0.2129767358394621,0.36768149882903983,0.5164473684210527,0.0,0.0
XGBoost,Đà Nẵng,4893,7.223827422184902,5.2116249402948815,0.4896441262118193,1.692954666532185,0.8540772532188842,0.2738402591530771,0.503731343283582,0.627906976744186,0.25,0.5483870967741935
