model,city,rows,rmse_ug_m3,mae_ug_m3,r2,bias_ug_m3,bucket_accuracy,bucket_f1_macro,usg_plus_recall,usg_plus_precision,unhealthy_plus_recall,unhealthy_plus_precision
CatBoost,Hà Nội,4893,24.673606239602005,18.137968657094987,0.3896263855166976,-1.930544391286691,0.5156345800122624,0.2661654958584769,0.8907395069953364,0.7170823277017967,0.6664659843467791,0.6997471554993678
CatBoost,TP.HCM,4893,10.362396272048962,7.3002462180180325,0.3178167592337614,0.26912579511254653,0.8072756999795626,0.21213183724200105,0.3629976580796253,0.504885993485342,0.0,0.0
CatBoost,Đà Nẵng,4893,7.315668112475047,5.293817955424155,0.4765847368320125,1.7013210424228469,0.8579603515225833,0.2406195614765052,0.45149253731343286,0.7202380952380952,0.07352941176470588,0.8333333333333334
