datetime,pm25,pm10,o3,no2,so2,co,city,temp,humidity,wind_speed,wind_dir,precip,pressure,cloud_cover,factories_2km,factories_5km,factories_10km,month,hour,day_of_week,is_weekend,day_of_year,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_lag_48h,pm25_lag_72h,pm25_lag_96h,pm25_lag_120h,pm25_lag_144h,pm25_lag_168h,pm25_std_6h,pm25_roll_12h,pm25_std_12h,pm25_std_24h,pm25_std_72h,pm25_roll_168h,pm25_std_168h,pm25_min_24h,pm25_max_24h,pm25_delta_1h,pm25_delta_3h,pm25_delta_24h,pm25_roll_ratio_6h_24h,pm25_roll_ratio_24h_72h,pm25_same_hour_mean_7d,pm25_same_hour_median_7d,pm25_same_hour_std_7d,pm25_same_hour_min_7d,pm25_same_hour_max_7d,pm25_same_hour_ratio_7d,pm25_weekly_delta,wind_x,wind_y,ventilation_index,humid_stagnation,rain_flag,calm_wind,high_humidity,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,pm25_pm10_ratio,no2_co_ratio,factory_density_2km,factory_density_5km,factory_density_10km
2026-04-25 16:00:00,56.1,62.9,213.0,9.1,23.2,550.0,Hà Nội,29.0,57.807526,7.9383874,122.969406,0.0,1009.658,63.0,3,57,179,4,16,5,1,115,Xuân,52.5,47.4,70.1,173.7,43.4,52.03333333333333,107.63333333333333,72.83194444444445,22.9,84.8,51.6,53.6,53.0,47.6,4.104469108986866,92.24166666666667,53.93813726404645,49.48936351832893,50.10589020051047,61.44761904761905,36.342820378989664,47.4,186.7,3.6000000000000014,8.700000000000003,12.700000000000005,0.483431402911118,1.4778313850378533,52.2,53.0,18.334212100151277,22.9,84.8,1.0747126436781609,8.5,0.8389612671148954,-0.5441911357978638,3.349402039764276,6.4673327987551765,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.8918918918918919,0.0165454545454545,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 17:00:00,61.9,68.7,186.0,28.7,29.9,598.0,Hà Nội,28.3,65.43046,5.8769383,152.6502,0.0,1009.45544,42.0,3,57,179,4,17,5,1,115,Xuân,56.1,49.5,57.6,181.6,53.4,52.75,107.9875,72.54027777777777,26.7,82.9,44.7,52.4,49.1,51.2,5.431666410961117,82.26666666666667,46.46039042870682,49.11335878220503,50.1075790835269,61.51130952380952,36.334128766834766,47.4,186.7,5.799999999999997,12.4,8.5,0.4884824632480611,1.488655727660878,53.01428571428572,52.4,17.075950785771646,26.7,82.9,1.1676098086769064,10.699999999999996,0.4594217441062938,-0.8882182507933122,2.0316305363938203,9.514475358896268,0,0,0,-0.9659258262890684,-0.2588190451025206,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.901018922852984,0.0479933110367893,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 18:00:00,97.3,103.6,142.0,55.5,39.4,670.0,Hà Nội,27.25,74.631355,5.072041,152.52565,0.0,1009.8512,41.0,3,57,179,4,18,5,1,115,Xuân,61.9,52.5,49.1,186.7,66.4,60.78333333333333,109.275,72.82777777777777,42.1,76.6,38.6,45.4,45.3,55.6,18.610149560566605,74.81666666666666,33.57203471866921,48.37522048034273,50.19051653372141,61.75952380952381,36.43579742373717,47.4,186.7,35.4,44.8,30.89999999999999,0.556241897353771,1.5004577008162332,58.81428571428571,45.4,22.00601649333113,38.6,97.3,1.6543599708525627,41.7,0.4613514726705079,-0.8872174584986218,1.28670807554445,12.290983377747285,0,0,0,-1.0,-1.8369701987210294e-16,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.9391891891891893,0.0828358208955223,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 19:00:00,111.8,116.2,99.0,65.0,40.8,725.0,Hà Nội,26.05,81.322716,11.032987,146.3099,0.0,1010.74536,77.0,3,57,179,4,19,5,1,115,Xuân,97.3,56.1,47.4,155.1,82.7,71.51666666666667,110.4875,73.5013888888889,69.2,63.3,42.4,40.6,63.6,77.8,26.32127783119,71.20833333333333,25.52006192402531,48.043723858314166,50.385923288647405,61.96190476190476,36.61939018699672,47.4,186.7,14.5,55.7,29.099999999999994,0.6472828751367048,1.5032028873226126,67.65714285714286,63.6,24.43602921526989,40.6,111.8,1.6524493243243243,34.0,0.5547006678134195,-0.8320499799455237,2.06066231567308,6.758314955380572,0,0,0,-0.9659258262890684,0.2588190451025203,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.9621342512908776,0.0896551724137931,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 20:00:00,118.7,122.5,86.0,64.7,42.2,750.0,Hà Nội,25.35,84.770164,11.931705,146.07016,0.0,1011.04224,41.0,3,57,179,4,20,5,1,115,Xuân,111.8,61.9,49.5,119.7,99.7,83.05,111.27916666666668,74.375,104.1,55.8,35.3,34.5,70.3,78.5,29.689981475239545,71.125,25.348377211820747,48.01477108925604,50.61943831386591,62.20119047619047,36.85866351915897,47.4,186.7,6.900000000000006,56.8,19.0,0.7463211892013328,1.4961904761904763,74.05714285714285,70.3,34.076964709456206,34.5,118.7,1.6028163580246917,40.2,0.5581773089036504,-0.829721695404597,1.8171791035038007,6.555219439354671,0,0,0,-0.8660254037844386,0.5000000000000001,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.9689795918367348,0.0862666666666666,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 21:00:00,116.2,119.7,68.0,64.3,43.8,759.0,Hà Nội,24.7,86.790794,10.30883,155.22488,0.0,1011.93866,94.0,3,57,179,4,21,5,1,115,Xuân,118.7,97.3,52.5,81.5,107.3,93.66666666666669,111.65,75.28194444444443,117.3,50.9,32.4,30.9,74.0,74.7,27.9170676588135,74.01666666666667,28.431283453053904,48.01707123966243,50.77765485708857,62.44821428571429,37.08132343498977,47.4,186.7,-2.5,18.90000000000001,8.900000000000006,0.8389311837587701,1.483091341807649,75.57142857142857,74.0,38.447180836645416,30.9,117.3,1.5376181474480153,41.5,0.4190578515098934,-0.9079595349396976,1.3617145908897996,7.674604180980703,0,0,1,-0.7071067811865477,0.7071067811865474,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.9707602339181286,0.0847167325428195,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 22:00:00,109.2,112.0,53.0,62.9,43.4,753.0,Hà Nội,24.15,89.69671,11.090103,166.86597,0.0,1012.5361,98.0,3,57,179,4,22,5,1,115,Xuân,116.2,111.8,56.1,70.1,123.9,102.51666666666664,111.03749999999998,76.13888888888889,116.9,47.5,32.5,31.0,73.8,68.9,21.2457446719761,77.275,30.13129225120093,47.94772345776848,50.82280888511972,62.68809523809523,37.253263023941706,47.4,186.7,-7.0,-2.5999999999999943,-14.700000000000005,0.9232616608503134,1.4583546151039763,76.39999999999999,73.8,40.42004453238517,31.0,123.9,1.4293193717277488,40.3,0.2272297463725633,-0.9738411792296836,1.1426454733887004,7.419019507112553,0,0,1,-0.5000000000000004,0.8660254037844384,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.975,0.0835325365205843,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-25 23:00:00,96.6,98.7,45.0,59.4,38.8,726.0,Hà Nội,23.8,91.60285,11.481968,166.39944,0.0,1012.3347,64.0,3,57,179,4,23,5,1,115,Xuân,109.2,118.7,61.9,57.6,135.0,108.3,109.4375,76.87916666666666,134.6,43.3,32.0,32.0,68.0,63.8,9.397020804497243,80.52499999999999,29.918742225629003,47.753641450041926,50.725832898430006,62.88333333333333,37.34496201129059,47.4,186.7,-12.600000000000009,-22.10000000000001,-38.400000000000006,0.989605939463164,1.4235000812964067,77.35714285714286,68.0,45.33526431461705,32.0,135.0,1.248753462603878,32.8,0.2351516128863687,-0.9719587022898346,0.9641580759119996,7.33881468050551,0,0,1,-0.2588190451025215,0.965925826289068,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,0.9787234042553192,0.0818181818181818,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-26 00:00:00,86.1,88.0,40.0,55.0,32.1,684.0,Hà Nội,23.5,92.42546,9.965239,159.92839,0.0,1012.0341,100.0,3,57,179,4,0,6,1,116,Xuân,96.6,116.2,97.3,49.1,144.4,106.43333333333334,107.00833333333333,77.56527777777778,140.6,36.7,30.6,32.8,61.0,58.7,12.589307632543358,83.60833333333333,28.24552927885075,47.37917279240725,50.50834308357898,63.04642857142856,37.38639140941003,47.4,186.7,-10.5,-30.10000000000001,-58.30000000000001,0.9946265867144304,1.3795906673590344,76.02857142857144,61.0,49.41425955753104,30.6,144.4,1.1324689966178123,27.39999999999999,0.3431943321781207,-0.9392644198311856,0.7548210141505999,8.428950796238915,0,0,1,0.0,1.0,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,0.9784090909090908,0.0804093567251462,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-26 01:00:00,83.4,85.0,35.0,52.9,27.3,652.0,Hà Nội,24.0,91.06001,9.19939,149.42085,0.0,1011.237,97.0,3,57,179,4,1,6,1,116,Xuân,86.1,109.2,111.8,47.4,154.1,101.7,104.0625,78.26388888888889,151.3,33.1,30.2,34.0,61.5,59.6,15.229970453028844,86.60833333333333,25.86135967505201,46.51392323109129,50.23176231456472,63.18809523809525,37.41833232460973,47.4,186.7,-2.6999999999999886,-25.8,-70.69999999999999,0.9772972972972972,1.32963620230701,78.22857142857143,61.5,54.31696218449979,30.2,154.1,1.0661066471877283,23.800000000000004,0.5087281570399684,-0.8609272107644858,0.8224245460609994,8.927985889352207,0,0,1,0.2588190451025207,0.9659258262890684,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,0.9811764705882352,0.0811349693251533,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-26 02:00:00,87.5,89.6,28.0,55.9,26.5,628.0,Hà Nội,23.85,92.16425,9.485504,146.61147,0.0,1010.53705,99.0,3,57,179,4,2,6,1,116,Xuân,83.4,96.6,118.7,49.5,164.8,96.5,100.84166666666668,79.02916666666665,144.8,32.4,30.4,34.9,62.6,61.9,13.491923510015678,89.77499999999999,23.081559936253928,44.76889367160791,49.94207472126879,63.34047619047618,37.46515225252401,47.4,186.7,4.099999999999994,-9.099999999999994,-77.30000000000001,0.9569457069663664,1.2760056941002798,79.62857142857142,62.6,55.5398569883441,30.4,164.8,1.0988518119842126,25.6,0.5503136014753462,-0.8349580468689632,0.7432603796800005,8.789682403440024,0,0,1,0.4999999999999999,0.8660254037844387,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,0.9765625,0.0890127388535031,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-26 03:00:00,95.5,98.0,21.0,61.2,27.7,613.0,Hà Nội,23.6,93.56166,8.4963045,143.61555,0.0,1010.03674,23.0,3,57,179,4,3,6,1,116,Xuân,87.5,86.1,116.2,52.5,170.9,93.05,97.7,79.91388888888889,134.6,31.8,30.9,35.6,59.4,66.1,9.504262201775685,93.35833333333332,19.88514559040186,42.21133167455336,49.65703588448022,63.51547619047619,37.54669426289445,47.4,186.7,8.0,9.400000000000006,-75.4,0.9524053224155578,1.222565956411415,79.81428571428572,59.4,55.69821746314175,30.9,170.9,1.196527653481296,29.40000000000001,0.5932004176223984,-0.8050548208244034,0.5470209711452998,9.852428384115104,0,0,1,0.7071067811865476,0.7071067811865476,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,0.9744897959183674,0.099836867862969,0.238732414637843,0.7257465404990427,0.5697746962689852
2026-04-26 04:00:00,104.3,107.6,18.0,63.1,28.6,632.0,Hà Nội,23.4,94.40952,6.9153743,141.34016,0.0,1010.0358,99.0,3,57,179,4,4,6,1,116,Xuân,95.5,83.4,109.2,56.1,173.7,92.23333333333332,94.80833333333332,80.93194444444445,112.2,31.0,32.4,35.4,54.0,72.4,7.9169859584797715,97.375,16.201970979986225,39.03632552053212,49.39076673245122,63.705357142857146,37.67234608770615,47.4,186.7,8.799999999999997,20.89999999999999,-69.39999999999999,0.9728399402302892,1.1714575003003207,77.57142857142857,54.0,54.31030332836531,31.0,173.7,1.3445672191528546,31.89999999999999,0.6246954802108187,-0.7808684633177182,0.3866026171666399,11.9273601502332,0,0,1,0.8660254037844386,0.5000000000000001,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,0.9693308550185874,0.0998417721518987,0.238732414637843,0.7257465404990427,0.5697746962689852
